ANO,BIMESTRE,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO,CD_RECEBIMENTO,MES
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,8,"SEC DESENVOLVIMENTO RURAL, PESCA E MEIO AMBIENTE",1,"SEC DESENVOLVIMENTO RURAL, PESCA E MEIO AMBIENTE",PRM,9,Previdência Social,272,Previdência do Regime Estatutário,20,Apoio Administrativo ao Poder Executivo,2130,MANUTENÇÃO DO SISTEMA PREVIDENCIARIO,3.1.90.13,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,200645.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186789.38,186789.38,172614.31,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,9,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,1,SECRETARIA MUNICIPAL DE COORDENAÇÃO E PLANEJAMENTO,PRM,9,Previdência Social,272,Previdência do Regime Estatutário,20,Apoio Administrativo ao Poder Executivo,2142,MANUTENÇÃO DO SISTEMA PREVIDENCIARIO,3.1.90.13,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,72240.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70110.57,70110.57,65612.56,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,10,SECRETARIA INDUSTRIA COMERCIO E TURISMO,1,SECRETARIA INDUSTRIA COMERCIO E TURISMO,PRM,9,Previdência Social,272,Previdência do Regime Estatutário,20,Apoio Administrativo ao Poder Executivo,2143,MANUTENÇÃO DO SISTEMA PREVIDENCIARIO,3.1.90.13,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,12611.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6984.31,6984.31,6460.6,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,4,PEDREIRA MUNICIPAL,PRM,9,Previdência Social,272,Previdência do Regime Estatutário,29,Manutenção da Pedreira Municipal,2045,MANUTENÇÃO DO SISTEMA PREVIDENCIARIO,3.1.90.13,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,4628.84,0.0,200.0,0.0,0.0,0.0,0.0,0.0,4682.06,4682.06,4330.6,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,11,SEC MUNICIPAL DE ASSISTENCIA E DESENV SOCIAL,2,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - PROPRIO,PRM,9,Previdência Social,272,Previdência do Regime Estatutário,49,Gestão da Assistencia Social do Município,2148,MANUTENÇÃO DO SISTEMA PREVIDENCIARIO,3.1.90.13,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,116321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112366.28,112366.28,103771.32,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,5,CULTURA E DESPORTO,SCE,9,Previdência Social,272,Previdência do Regime Estatutário,52,Desenvolvimento da Cultura e Desporto,2079,MANUTENÇÃO DOSISTEMA PREVIDENCIARIO,3.1.90.13,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,23639.0,0.0,11333.95,0.0,0.0,0.0,0.0,0.0,34972.75,34972.75,31421.39,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,1037,AQUISIÇÃO DE EQUIPAMENTOS - SAUDE,4.4.90.52,40,Ações e Serviços Públicos de Saúde - ASPS,5200.0,0.0,92240.86,0.0,0.0,26600.0,0.0,0.0,65436.9,65436.9,65436.9,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.1.90.05,40,Ações e Serviços Públicos de Saúde - ASPS,21874.86,0.0,500.0,0.0,0.0,0.0,0.0,0.0,22161.82,22161.82,22161.82,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.1.90.11,40,Ações e Serviços Públicos de Saúde - ASPS,1004449.43,0.0,96500.0,0.0,0.0,0.0,0.0,0.0,1080465.18,1080465.18,1080465.18,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.3.50.41,40,Ações e Serviços Públicos de Saúde - ASPS,4320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.0,3960.0,3960.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.3.90.14,40,Ações e Serviços Públicos de Saúde - ASPS,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113001.5,113001.5,112395.5,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.3.90.18,40,Ações e Serviços Públicos de Saúde - ASPS,6000.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,2433.24,2433.24,2195.68,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.3.90.30,40,Ações e Serviços Públicos de Saúde - ASPS,340961.81,0.0,0.0,0.0,0.0,143912.6,0.0,0.0,187558.43,177170.63,176995.63,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.3.90.33,40,Ações e Serviços Públicos de Saúde - ASPS,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.3.90.36,40,Ações e Serviços Públicos de Saúde - ASPS,29410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27580.49,27580.49,25292.49,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.3.90.39,40,Ações e Serviços Públicos de Saúde - ASPS,153384.21,0.0,0.0,0.0,0.0,15585.95,0.0,0.0,127091.21,127091.21,123947.39,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.3.90.40,40,Ações e Serviços Públicos de Saúde - ASPS,12360.0,0.0,0.0,0.0,0.0,7000.0,0.0,0.0,4120.0,4120.0,2060.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.3.90.46,40,Ações e Serviços Públicos de Saúde - ASPS,228751.46,0.0,0.0,0.0,0.0,5000.0,0.0,0.0,222410.0,222410.0,222410.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.3.90.47,40,Ações e Serviços Públicos de Saúde - ASPS,6200.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,3052.0,3052.0,2594.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.3.90.92,40,Ações e Serviços Públicos de Saúde - ASPS,2000.0,0.0,9000.0,0.0,0.0,0.0,0.0,0.0,7764.0,7764.0,7764.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,37,Gestão Municipal da Saúde,2090,MANUTENÇÃO SECRETARIA E ORGAOS SUBORDINADOS,3.3.90.93,40,Ações e Serviços Públicos de Saúde - ASPS,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1015,AMPLIAÇÃO E REFORMAS ESF - Estratégia Saúde da Familia,4.4.90.51,4935,CONSTRUÇÃO OU AMPLIAÇÃO DE UNIDADE BASICA DE SAÚDE,0.0,0.0,0.0,20623.16,0.0,0.0,0.0,0.0,6529.55,6529.55,6529.55,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1050,AQUISIÇÃO DE EQUIPAMENTOS DESTINADOS A ATENÇÃO BASICA,4.4.90.52,4931,"AQUISIÇÃO DE EQUIPAMENTOS - CAPS, UBS",0.0,0.0,601.9,14877.24,0.0,0.0,0.0,0.0,15479.14,15479.14,15479.14,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1050,AQUISIÇÃO DE EQUIPAMENTOS DESTINADOS A ATENÇÃO BASICA,4.4.90.52,4957,Estruturação da Rede de Serviços de Atenção Básica de Saúde,0.0,0.0,0.0,14877.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1097,INCREMENTO TEMPORARIO DO COMPONENTE DE CUSTEIO DO PAB,3.3.90.14,4500,ATENÇÃO BASICA,0.0,0.0,4000.0,15000.0,0.0,5150.0,0.0,0.0,12898.0,12898.0,12870.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1097,INCREMENTO TEMPORARIO DO COMPONENTE DE CUSTEIO DO PAB,3.3.90.30,4500,ATENÇÃO BASICA,6897.84,0.0,355150.0,0.0,0.0,3000.0,0.0,0.0,280091.85,269652.69,269255.95,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1097,INCREMENTO TEMPORARIO DO COMPONENTE DE CUSTEIO DO PAB,3.3.90.32,4500,ATENÇÃO BASICA,0.0,0.0,0.0,30000.0,0.0,10000.0,0.0,0.0,18474.61,18474.61,12834.11,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1097,INCREMENTO TEMPORARIO DO COMPONENTE DE CUSTEIO DO PAB,3.3.90.36,4500,ATENÇÃO BASICA,0.0,0.0,0.0,35000.0,0.0,21000.0,0.0,0.0,900.0,900.0,900.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1097,INCREMENTO TEMPORARIO DO COMPONENTE DE CUSTEIO DO PAB,3.3.90.39,4500,ATENÇÃO BASICA,0.0,0.0,133000.0,55000.0,0.0,0.0,0.0,0.0,121195.82,121195.82,110593.31,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1097,INCREMENTO TEMPORARIO DO COMPONENTE DE CUSTEIO DO PAB,3.3.90.40,4500,ATENÇÃO BASICA,0.0,0.0,0.0,10000.0,0.0,8000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1910,AQUISIÇÃO DE EQUIPAMENTOS PORTARIA 3672/2017,4.4.90.52,4505,INVESTIMENTOS NA REDE DE SERVIÇOS DE SAÚDE,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1914,AMPLIAÇÃO DE UBS - CONSULTA POPULAR 2017/2018 - PROCESSO Nº 18200-0005979-0,3.3.30.93,4294,CONSTRUÇÕES E AMPLIAÇÕES,0.0,0.0,0.27,1169.67,0.0,0.0,0.0,0.0,1169.94,1169.94,1169.94,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1914,AMPLIAÇÃO DE UBS - CONSULTA POPULAR 2017/2018 - PROCESSO Nº 18200-0005979-0,3.3.90.30,4294,CONSTRUÇÕES E AMPLIAÇÕES,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1914,AMPLIAÇÃO DE UBS - CONSULTA POPULAR 2017/2018 - PROCESSO Nº 18200-0005979-0,3.3.90.39,4294,CONSTRUÇÕES E AMPLIAÇÕES,251.41,0.0,0.0,0.0,0.0,213.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1927,AQUISIÇÃO DE AMBULANCIA - PORTARIA 3673/2017,4.4.90.52,4505,INVESTIMENTOS NA REDE DE SERVIÇOS DE SAÚDE,0.0,0.0,4233.08,80000.0,0.0,0.0,0.0,0.0,84233.08,84233.08,84233.08,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,1938,AQUISIÇÃO DE EQUIPAMENTOS - PROPOSTA 12007.174000/1190-01,4.4.90.52,4505,INVESTIMENTOS NA REDE DE SERVIÇOS DE SAÚDE,0.0,0.0,0.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,2089,MANUTENÇÃO DO SISTEMA PREVIDENCIARIO,3.1.90.13,40,Ações e Serviços Públicos de Saúde - ASPS,670000.0,0.0,11177.56,0.0,0.0,0.0,0.0,0.0,681177.56,681177.56,617705.62,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,2091,CONTRAPARTIDA PROGRAMAS SAUDE FAMILIAR E AGENTES COMUNITARIOS DE SAUDE,3.1.90.11,40,Ações e Serviços Públicos de Saúde - ASPS,403571.17,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,541789.59,541789.59,541789.59,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,2091,CONTRAPARTIDA PROGRAMAS SAUDE FAMILIAR E AGENTES COMUNITARIOS DE SAUDE,3.1.90.13,40,Ações e Serviços Públicos de Saúde - ASPS,104254.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52664.32,52664.32,52664.32,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,2094,ASSISTENCIA EM SAUDE A POPULAÇÃO,3.3.50.43,40,Ações e Serviços Públicos de Saúde - ASPS,978000.0,0.0,378000.0,0.0,0.0,0.0,0.0,0.0,1356000.0,1356000.0,1248000.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,2094,ASSISTENCIA EM SAUDE A POPULAÇÃO,3.3.90.30,40,Ações e Serviços Públicos de Saúde - ASPS,39369.0,0.0,0.0,0.0,0.0,26000.0,0.0,0.0,8727.3,8727.3,8727.3,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,2094,ASSISTENCIA EM SAUDE A POPULAÇÃO,3.3.90.32,40,Ações e Serviços Públicos de Saúde - ASPS,100000.0,0.0,105000.0,0.0,0.0,0.0,0.0,0.0,189862.11,189862.11,188869.4,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,2094,ASSISTENCIA EM SAUDE A POPULAÇÃO,3.3.90.36,40,Ações e Serviços Públicos de Saúde - ASPS,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23439.29,23439.29,23439.29,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,2094,ASSISTENCIA EM SAUDE A POPULAÇÃO,3.3.90.39,40,Ações e Serviços Públicos de Saúde - ASPS,245000.0,0.0,165140.0,0.0,0.0,0.0,0.0,0.0,408308.86,405162.86,381240.29,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,1,MANUTENÇÃO DO FUNDO MUNICIPAL DA SAÚDE - PROPRIO,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,2094,ASSISTENCIA EM SAUDE A POPULAÇÃO,3.3.90.48,40,Ações e Serviços Públicos de Saúde - ASPS,30000.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,19372.42,19372.42,18312.59,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,2098,MANUTENÇÃO DO ATENDIMENTO BASICO - PAB FIXO,3.1.90.11,4500,ATENÇÃO BASICA,378702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373121.18,373121.18,373121.18,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,2098,MANUTENÇÃO DO ATENDIMENTO BASICO - PAB FIXO,3.3.90.30,4500,ATENÇÃO BASICA,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207262.0,12.0
2019,,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,7,SECRETARIA MUNICIPAL DE SAÚDE,2,MANUT DO FUNDO MUN DA SAUDE CONVENIOS E AUXILIOS,SCS,10,Saúde,301,Atenção Básica,38,Atenção Básica a Saúde,2098,MANUTENÇÃO DO ATENDIMENTO BASICO - PAB FIXO,3.3.90.39,4500,ATENÇÃO BASICA,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207262.0,12.0
