ANO,MES,COD_MUNICIPIO,NOME_MUNICIPIO,CD_ORGAO,NOME_ORGAO,CD_RECEBIMENTO,CD_ORGAO_ORCAMENTARIO,NOME_ORGAO_ORCAMENTARIO,CD_UNIDADE_ORCAMENTARIA,NOME_UNIDADE,TP_UNIDADE,CD_FUNCAO,DS_FUNCAO,CD_SUBFUNCAO,DS_SUBFUNCAO,CD_PROGRAMA,DS_PROGRAMA,CD_PROJETO,NM_PROJETO,CD_ELEMENTO,CD_RECURSO,NM_RECURSO,VL_DOTACAO_INICIAL,VL_ATUALIZACAO_MONETARIA,VL_CREDITOS_SUPLEMENTARES,VL_CREDITOS_ESPECIAIS,VL_CREDITOS_EXTRAORDINARIOS,VL_REDUCAO_DOTACAO,VL_SUPLEMENTACAO_RECURSO,VL_REDUCAO_RECURSO,VL_EMPENHADO,VL_LIQUIDADO,VL_PAGO,VL_LIMITADO,VL_RECOMPOSICAO,VL_PREVISAO_EXECUCAO
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,5,CULTURA E DESPORTO,SCE,13,Cultura,392,Difusão Cultural,52,Desenvolvimento da Cultura e Desporto,2081,INCENTIVO A EVENTOS CULTURAIS E DATAS COMEMORATIVAS DO MUNICIPIO,3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,10088.00,0.00,5700.00,0.00,0.00,0.00,0.00,0.00,15310.00,15310.00,15310.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,5,CULTURA E DESPORTO,SCE,13,Cultura,392,Difusão Cultural,52,Desenvolvimento da Cultura e Desporto,2081,INCENTIVO A EVENTOS CULTURAIS E DATAS COMEMORATIVAS DO MUNICIPIO,3.3.90.47,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,500.00,0.00,0.00,0.00,0.00,363.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,5,CULTURA E DESPORTO,SCE,13,Cultura,392,Difusão Cultural,52,Desenvolvimento da Cultura e Desporto,2082,MANUTENÇÃO DO CENTRO DE CULTURA,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,1060.60,0.00,0.00,0.00,0.00,150.00,0.00,0.00,727.00,727.00,727.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,5,CULTURA E DESPORTO,SCE,13,Cultura,392,Difusão Cultural,52,Desenvolvimento da Cultura e Desporto,2082,MANUTENÇÃO DO CENTRO DE CULTURA,3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,2000.00,0.00,1091.74,0.00,0.00,0.00,0.00,0.00,3091.74,3091.74,2852.91,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,5,CULTURA E DESPORTO,SCE,13,Cultura,392,Difusão Cultural,52,Desenvolvimento da Cultura e Desporto,2082,MANUTENÇÃO DO CENTRO DE CULTURA,4.4.90.52,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,1000.00,0.00,0.00,0.00,0.00,941.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,5,CULTURA E DESPORTO,SCE,13,Cultura,392,Difusão Cultural,52,Desenvolvimento da Cultura e Desporto,2918,MANUTENÇÃO DA BANDA MUNICIPAL,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,0.00,0.00,46513.15,6000.00,0.00,0.00,0.00,0.00,52326.06,52326.06,50395.61,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,5,CULTURA E DESPORTO,SCE,13,Cultura,392,Difusão Cultural,52,Desenvolvimento da Cultura e Desporto,2918,MANUTENÇÃO DA BANDA MUNICIPAL,3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,0.00,0.00,5042.15,13000.00,0.00,9992.15,0.00,0.00,8050.00,8050.00,6650.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,10,SECRETARIA INDUSTRIA COMERCIO E TURISMO,1,SECRETARIA INDUSTRIA COMERCIO E TURISMO,PRM,13,Cultura,695,Turismo,44,Desenvolvimento da Industria e Comercio,2083,MANUTENÇÃO E DIVULGAÇÃO DAS POTENCIALIDADES DO MUNICIPIO,3.3.71.70,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,4368.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4200.00,4200.00,4200.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,10,SECRETARIA INDUSTRIA COMERCIO E TURISMO,1,SECRETARIA INDUSTRIA COMERCIO E TURISMO,PRM,13,Cultura,695,Turismo,44,Desenvolvimento da Industria e Comercio,2083,MANUTENÇÃO E DIVULGAÇÃO DAS POTENCIALIDADES DO MUNICIPIO,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,6,SECRETARIA MUNICIPAL DE EDUCAÇÃO E CULTURA,5,CULTURA E DESPORTO,SCE,13,Cultura,813,Lazer,52,Desenvolvimento da Cultura e Desporto,2085,AUXILIO A ENTIDADES DO MEIO RURAL E URBANO,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,16000.00,0.00,9000.00,0.00,0.00,0.00,0.00,0.00,13029.13,13029.13,13029.13,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,1005,AQUISIÇÃO DE EQUIPAMENTOS - SECRETARIA DE OBRAS,4.4.90.52,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,5000.00,0.00,7817.90,0.00,0.00,0.00,0.00,0.00,12817.90,12817.90,12817.90,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2031,MANUTENÇÃO DA UNIDADE DA HABITAÇÃO E UBANISMO,3.1.90.05,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,23197.74,0.00,1400.00,0.00,0.00,0.00,0.00,0.00,24370.42,24370.42,24370.42,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2031,MANUTENÇÃO DA UNIDADE DA HABITAÇÃO E UBANISMO,3.1.90.11,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,1150843.09,0.00,45000.00,0.00,0.00,0.00,0.00,0.00,1179650.95,1179650.95,1179650.95,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2031,MANUTENÇÃO DA UNIDADE DA HABITAÇÃO E UBANISMO,3.3.90.14,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,196.00,196.00,196.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2031,MANUTENÇÃO DA UNIDADE DA HABITAÇÃO E UBANISMO,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,219613.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,218521.22,216005.64,215629.60,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2031,MANUTENÇÃO DA UNIDADE DA HABITAÇÃO E UBANISMO,3.3.90.36,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,4172.48,0.00,0.00,0.00,0.00,4052.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2031,MANUTENÇÃO DA UNIDADE DA HABITAÇÃO E UBANISMO,3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,68937.99,0.00,11027.53,0.00,0.00,0.00,0.00,0.00,78924.52,78924.52,76841.24,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2031,MANUTENÇÃO DA UNIDADE DA HABITAÇÃO E UBANISMO,3.3.90.47,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,4593.35,0.00,1640.00,0.00,0.00,0.00,0.00,0.00,6114.92,6114.92,5194.72,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2031,MANUTENÇÃO DA UNIDADE DA HABITAÇÃO E UBANISMO,3.3.90.92,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,700.00,0.00,0.00,0.00,0.00,140.00,0.00,0.00,81.77,81.77,81.77,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2031,MANUTENÇÃO DA UNIDADE DA HABITAÇÃO E UBANISMO,3.3.90.93,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,3600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3600.00,3600.00,3600.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,20,Apoio Administrativo ao Poder Executivo,2032,MANUTENÇÃO O POSTO DE LAVAGEM,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,9200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7142.15,7142.15,7142.15,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,24,Melhorias das Vias Urbanas,1006,"ABERTURA, PROLONGAMENTO, PAVIMENTAÇÃO E REFORMA DE VIAS URBANAS",3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,122720.00,0.00,0.00,0.00,0.00,20617.34,0.00,0.00,71700.25,63731.32,63731.32,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,24,Melhorias das Vias Urbanas,1006,"ABERTURA, PROLONGAMENTO, PAVIMENTAÇÃO E REFORMA DE VIAS URBANAS",3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,53030.00,0.00,0.00,0.00,0.00,46000.00,0.00,0.00,3415.25,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,122,Administração Geral,24,Melhorias das Vias Urbanas,1006,"ABERTURA, PROLONGAMENTO, PAVIMENTAÇÃO E REFORMA DE VIAS URBANAS",4.4.90.51,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,193030.00,0.00,0.00,0.00,0.00,30000.00,0.00,0.00,114171.07,114171.07,114171.07,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,451,Infra-Estrutura Urbana,24,Melhorias das Vias Urbanas,1099,CONSTRUÇÃO DE ABRIGOS E PARADAS DE ONIBUS,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,451,Infra-Estrutura Urbana,24,Melhorias das Vias Urbanas,1099,CONSTRUÇÃO DE ABRIGOS E PARADAS DE ONIBUS,3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,451,Infra-Estrutura Urbana,24,Melhorias das Vias Urbanas,1099,CONSTRUÇÃO DE ABRIGOS E PARADAS DE ONIBUS,4.4.90.51,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,6491.65,0.00,0.00,0.00,0.00,2920.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,451,Infra-Estrutura Urbana,24,Melhorias das Vias Urbanas,1918,PAVIMENTAÇÃO ASFALTICA E PAVIMENTAÇÃO COM PEDRAS IRREGULARES - MINISTERIO DAS CI,4.4.90.51,1313,PAVIMENTAÇÃO ASFALTICA RUA QUINZE DE NOVEMBRO,0.00,0.00,0.00,245850.00,0.00,0.00,0.00,0.00,213277.47,213277.47,213277.47,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,451,Infra-Estrutura Urbana,24,Melhorias das Vias Urbanas,1930,PAVIMENTAÇÃO ASFALTICA RUA INHACORA,4.4.90.51,1314,PAVIMENTAÇÃO ASFALTICA RUA INHACORA,0.00,0.00,0.00,222857.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,451,Infra-Estrutura Urbana,25,"Praças, Parques e Jardins Públicos",1071,REVITALIZAÇÃO DO CEMITÉRIO PÚBLICO,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,5000.00,0.00,27188.96,0.00,0.00,0.00,0.00,0.00,32188.96,32188.96,32188.96,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,451,Infra-Estrutura Urbana,25,"Praças, Parques e Jardins Públicos",1071,REVITALIZAÇÃO DO CEMITÉRIO PÚBLICO,3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,2000.00,0.00,8908.00,0.00,0.00,176.69,0.00,0.00,10730.07,10730.07,10730.07,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,451,Infra-Estrutura Urbana,25,"Praças, Parques e Jardins Públicos",2034,"MANUTENÇÃO DE PRAÇAS, PARQUES E JARDINS PUBLICOS",3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,25000.00,0.00,5000.00,0.00,0.00,0.00,0.00,0.00,29459.66,29459.66,29459.66,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,451,Infra-Estrutura Urbana,25,"Praças, Parques e Jardins Públicos",2034,"MANUTENÇÃO DE PRAÇAS, PARQUES E JARDINS PUBLICOS",3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,5000.00,0.00,5000.00,0.00,0.00,0.00,0.00,0.00,6415.99,6415.99,6415.99,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,452,Serviços Urbanos,24,Melhorias das Vias Urbanas,2038,MANUTENÇÃO DA LIMPEZA PÚBLICA,3.1.90.05,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,5026.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4873.76,4873.76,4873.76,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,452,Serviços Urbanos,24,Melhorias das Vias Urbanas,2038,MANUTENÇÃO DA LIMPEZA PÚBLICA,3.1.90.11,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,117577.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108876.16,108876.16,108876.16,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,452,Serviços Urbanos,24,Melhorias das Vias Urbanas,2038,MANUTENÇÃO DA LIMPEZA PÚBLICA,3.3.90.30,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,5906.16,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,6266.50,6266.50,6266.50,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,452,Serviços Urbanos,24,Melhorias das Vias Urbanas,2038,MANUTENÇÃO DA LIMPEZA PÚBLICA,3.3.90.39,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,267596.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263733.00,242283.00,242283.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,452,Serviços Urbanos,24,Melhorias das Vias Urbanas,2038,MANUTENÇÃO DA LIMPEZA PÚBLICA,3.3.90.92,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,1000.00,0.00,0.00,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,5,SANEAMENTO BASICO,PRM,15,Urbanismo,452,Serviços Urbanos,26,Coleta e Destinação de Residuos Sólidos,2035,MANUTENÇÃO DO SERVIÇO DE COLETA E DESTINAÇÃO FINAL DE RESÍDUOS SÓLIDOS,3.3.71.70,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,183518.62,0.00,14617.34,0.00,0.00,0.00,0.00,0.00,198135.96,198135.96,198135.96,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,5,SANEAMENTO BASICO,PRM,15,Urbanismo,452,Serviços Urbanos,26,Coleta e Destinação de Residuos Sólidos,2035,MANUTENÇÃO DO SERVIÇO DE COLETA E DESTINAÇÃO FINAL DE RESÍDUOS SÓLIDOS,4.4.71.70,1,MAPA Convenio nº 850531/2017 - Contrato Reforma 1044033-71/2017,10000.00,0.00,49492.77,0.00,0.00,0.00,0.00,0.00,59492.77,59492.77,59492.77,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,452,Serviços Urbanos,27,Iluminação Pública Urbana e Rural,2036,MANUTENÇÃO DA ILUMINAÇÃO PÚBLICA,3.1.90.05,1540,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA,2181.20,0.00,0.00,0.00,0.00,2000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,452,Serviços Urbanos,27,Iluminação Pública Urbana e Rural,2036,MANUTENÇÃO DA ILUMINAÇÃO PÚBLICA,3.1.90.11,1540,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA,100840.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98436.84,98436.84,98436.84,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,452,Serviços Urbanos,27,Iluminação Pública Urbana e Rural,2036,MANUTENÇÃO DA ILUMINAÇÃO PÚBLICA,3.1.90.13,1540,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA,24400.42,0.00,2000.00,0.00,0.00,0.00,0.00,0.00,25992.03,25992.03,23804.11,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,452,Serviços Urbanos,27,Iluminação Pública Urbana e Rural,2036,MANUTENÇÃO DA ILUMINAÇÃO PÚBLICA,3.3.90.30,1540,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA,106060.00,0.00,117000.00,0.00,0.00,0.00,0.00,0.00,222997.88,222997.88,222997.88,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,452,Serviços Urbanos,27,Iluminação Pública Urbana e Rural,2036,MANUTENÇÃO DA ILUMINAÇÃO PÚBLICA,3.3.90.39,1540,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA,303948.50,0.00,109613.31,0.00,0.00,0.00,0.00,0.00,409211.27,409211.27,369214.62,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,452,Serviços Urbanos,27,Iluminação Pública Urbana e Rural,2036,MANUTENÇÃO DA ILUMINAÇÃO PÚBLICA,3.3.90.92,1540,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA,3181.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2019,12,59,CRISSIUMAL,45900,PM DE CRISSIUMAL,207262,5,SECRETARIA DE OBRAS PÚBLICAS HABITAÇÃO  SANEAMENTO,2,HABITAÇÃO E URBANISMO,PRM,15,Urbanismo,452,Serviços Urbanos,27,Iluminação Pública Urbana e Rural,2036,MANUTENÇÃO DA ILUMINAÇÃO PÚBLICA,4.4.90.51,1540,FUNDO MUNICIPAL DE ILUMINAÇÃO PÚBLICA,23077.31,0.00,0.00,0.00,0.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
